,CD_abs_mean_0,CD_abs_mean_1,CD_abs_mean_2,CD_abs_mean_3,Class_Error,Freerun_Steps,Layer_Activity_0,Layer_Activity_1,Layer_Activity_2,Layer_Activity_3,Layer_Activity_4,Layer_Diversity_0,Layer_Diversity_1,Layer_Diversity_2,Layer_Diversity_3,Layer_Diversity_4,Learnrate,Recon_Error,Temperature,Test_Epoch,Train_Epoch,W_mean_0,W_mean_1,W_mean_2,W_mean_3
0,2.1174802780151367,4.8849968910217285,5.23519229888916,3.3280043601989746,0.6964,10,6938.506937980652,21361.22024869919,16887.535459518433,21574.65611076355,6896.905004024506,0.10133069008588791,0.2249111384153366,0.17378222942352295,0.16665542125701904,0.16305354237556458,"[0.01, 0.01, 0.01, 0.01]",0.05922515317797661,0.0196507,1.0,0,1.0000001192092896,0.9999998211860657,1.0,0.933300793170929
1,1.7640669345855713,4.006439685821533,5.064862251281738,2.6464900970458984,0.4374,5,6608.474659919739,22005.958808898926,17265.906072616577,20875.34870147705,5355.685896158218,0.10345066338777542,0.23748981952667236,0.1739625781774521,0.2033586949110031,0.19337473809719086,[0.01 0.01 0.01 0.01],0.048584237694740295,0.0193014,6.0,1,1.0,0.9999999403953552,1.0000001192092896,0.9498324990272522
2,1.8101924657821655,4.083205699920654,4.544057369232178,2.688753843307495,0.3706,5,6613.956709861755,21594.210773468018,16890.097402572632,20909.111209869385,5356.564417362213,0.109494648873806,0.24809996783733368,0.178585022687912,0.18476158380508423,0.1857231855392456,[0.01 0.01 0.01 0.01],0.04477372393012047,0.0189521,11.0,2,1.0,1.0000001192092896,1.0,0.9674246907234192
3,1.7571325302124023,3.9809179306030273,4.922579765319824,2.7790744304656982,0.3563,5,6617.12700176239,21210.196380615234,16871.733613967896,20492.562213897705,5482.224709033966,0.10689075291156769,0.25242581963539124,0.17606906592845917,0.2073386162519455,0.14913883805274963,[0.01 0.01 0.01 0.01],0.042351044714450836,0.0186028,16.0,3,0.9999999403953552,1.0,0.9999997019767761,0.985131025314331
4,1.6981042623519897,3.8451945781707764,4.766483306884766,3.4634432792663574,0.3384,5,6592.767632484436,21123.33042526245,17114.698011398315,19812.052673339844,5368.1127190589905,0.11172407120466232,0.26066455245018005,0.18360403180122375,0.21600042283535004,0.18581463396549225,[0.01 0.01 0.01 0.01],0.040038030594587326,0.0182535,21.0,4,0.9999998807907104,0.9999467134475708,1.0000001192092896,1.0
5,1.669895052909851,3.5333898067474365,5.119286060333252,3.335592746734619,0.3439,5,6598.234444618225,20871.66187286377,17010.497158050537,20237.424690246582,5338.886016845703,0.1139572486281395,0.25382331013679504,0.17683617770671844,0.2159532755613327,0.1690479964017868,[0.009 0.009 0.009 0.009],0.03809049725532532,0.017904200000000002,26.0,5,1.000000238418579,0.9999998807907104,1.0000001192092896,1.0000001192092896
6,1.5974507331848145,3.287848472595215,4.534390449523926,3.594369411468506,0.3234,5,6599.526261329651,20589.389053344727,16966.342086791992,19685.64959335327,5351.142815113068,0.11177140474319458,0.2543497085571289,0.1736849546432495,0.20238026976585388,0.18897685408592224,[0.009 0.009 0.009 0.009],0.03758496046066284,0.017554900000000002,31.0,6,0.9999997615814209,0.9999820590019226,0.9999889135360718,1.0
7,1.6276674270629883,3.1618258953094482,4.426118850708008,4.4542670249938965,0.3394,5,6583.756772041321,20525.538200378418,16871.526432037354,19710.08696746826,5174.53820848465,0.1157483160495758,0.26288333535194397,0.16774038970470428,0.20386672019958496,0.20440536737442017,[0.009 0.009 0.009 0.009],0.03711878880858421,0.0172056,36.0,7,1.000000238418579,0.999992847442627,1.0,0.9999999403953552
8,1.5973341464996338,3.3905386924743652,4.619788646697998,2.2775802612304688,0.3389,5,6595.697259902954,20266.838565826416,17022.158559799194,19517.913677215576,5206.390856742859,0.11277284473180771,0.2604583501815796,0.16254185140132904,0.20650361478328705,0.12001564353704453,[0.009 0.009 0.009 0.009],0.0368080660700798,0.0168563,41.0,8,1.0000001192092896,1.0000001192092896,0.9999943375587463,0.9999998807907104
9,1.5949050188064575,3.2522292137145996,4.291808605194092,2.764286518096924,0.3286,5,6583.025808334351,20024.890438079834,17109.28941345215,19673.17286682129,5188.356515884399,0.11827097088098526,0.267598032951355,0.17668592929840088,0.20992271602153778,0.17854680120944977,[0.009 0.009 0.009 0.009],0.036775171756744385,0.016507,46.0,9,1.000000238418579,1.0000003576278687,0.9999980926513672,1.0
10,1.656938910484314,3.6033148765563965,4.520515441894531,2.605898380279541,0.2749,5,6560.912952423096,20166.399948120117,17211.001068115234,19571.420852661133,5180.840766429901,0.11782446503639221,0.2638307809829712,0.17180798947811127,0.2276540994644165,0.17081815004348755,[0.009 0.009 0.009 0.009],0.03614018112421036,0.0161577,50.0,10,1.0000001192092896,0.9999999403953552,1.0,1.0
11,1.562323808670044,3.2200984954833984,3.8614141941070557,2.888554573059082,,5,6576.033673286438,20062.54927444458,17198.126495361328,19656.873916625977,5141.282331466675,0.12438555061817169,0.26703616976737976,0.18260231614112854,0.22186002135276794,0.1440783143043518,[0.009 0.009 0.009 0.009],,0.0158084,,11,1.0,0.9999921917915344,0.9999999403953552,0.9999998807907104
12,1.529457688331604,3.1890788078308105,4.295101165771484,2.3353991508483887,,5,6592.7007665634155,19496.848182678223,17106.521068572998,19512.661251068115,5151.407869815826,0.11633026599884033,0.2591715157032013,0.1754724532365799,0.20680250227451324,0.1921379715204239,[0.009 0.009 0.009 0.009],,0.0154591,,12,1.0000001192092896,0.9999997615814209,1.0000001192092896,1.0
13,1.4924495220184326,3.1199774742126465,4.139310836791992,2.593513011932373,,5,6586.180006027222,19169.445957183838,17158.015865325928,19561.000831604004,5168.636306285858,0.1260601133108139,0.26560279726982117,0.18257609009742737,0.2173548936843872,0.11403972655534744,[0.009 0.009 0.009 0.009],,0.0151098,,13,1.0000001192092896,0.9999688267707825,1.0,1.0
14,1.5800577402114868,3.3356852531433105,4.195215225219727,3.302595615386963,,5,6558.42244720459,19090.493125915527,17247.842864990234,19810.040714263916,5251.756991863251,0.12383972853422165,0.2656254768371582,0.17839276790618896,0.22142937779426575,0.21256549656391144,[0.009 0.009 0.009 0.009],,0.014760500000000001,,14,1.0,0.9999908804893494,0.9999925494194031,1.0000001192092896
15,1.5148872137069702,3.2159335613250732,3.889813184738159,1.8592216968536377,,5,6571.154266357422,18856.796924591064,17150.571601867676,19886.337001800537,5091.839112281799,0.12130023539066315,0.2623653709888458,0.1819288730621338,0.2305942177772522,0.16643069684505463,[0.008 0.008 0.008 0.008],,0.0144112,,15,1.0000001192092896,0.9999999403953552,0.9999972581863403,0.9999999403953552
16,1.47171151638031,2.9615321159362793,4.2084126472473145,1.8947346210479736,,5,6564.546475410461,18590.122428894043,17303.28448486328,20045.97537612915,5125.523975849152,0.12327958643436432,0.25769150257110596,0.1815592646598816,0.23359635472297668,0.14952559769153595,[0.008 0.008 0.008 0.008],,0.0140619,,16,1.0,0.9999938607215881,0.9999999403953552,1.0000001192092896
17,1.4682141542434692,3.140747308731079,4.464024543762207,2.206965446472168,,5,6565.264398574829,18405.247589111328,17496.9391746521,19940.608066558838,5171.158108711243,0.12902197241783142,0.25967568159103394,0.19292889535427094,0.2205028533935547,0.17685726284980774,[0.008 0.008 0.008 0.008],,0.013712600000000002,,17,1.0,0.9999998211860657,1.0,1.0
18,1.5190547704696655,3.250349998474121,4.512097358703613,2.7190709114074707,,5,6550.811709403992,18232.754543304443,17676.687370300293,20021.501712799072,5120.74068069458,0.1242339015007019,0.26100024580955505,0.1774773895740509,0.2300381362438202,0.19955624639987946,[0.008 0.008 0.008 0.008],,0.013363300000000002,,18,0.9999998807907104,0.9999672770500183,1.0000001192092896,0.9999999403953552
19,1.4839354753494263,3.127922773361206,4.009475231170654,1.8394005298614502,,5,6556.071957588196,18103.393117904663,17800.255100250244,20241.428253173828,5173.799286365509,0.12389906495809555,0.2586326003074646,0.1811446249485016,0.22837479412555695,0.1892024129629135,[0.008 0.008 0.008 0.008],,0.013014000000000001,,19,0.9999998211860657,0.999991774559021,1.0000001192092896,0.9999999403953552
20,1.3954036235809326,2.947239637374878,4.316465377807617,1.5516427755355835,,5,6551.098777770996,17884.19641685486,17842.07586669922,20338.374519348145,5190.40757226944,0.12477001547813416,0.26171720027923584,0.1823679357767105,0.23495422303676605,0.1854875534772873,[0.008 0.008 0.008 0.008],,0.012664700000000001,,20,0.9999998807907104,1.000000238418579,0.9999999403953552,1.0
21,1.413859248161316,3.2566516399383545,4.803823947906494,1.9299075603485107,,5,6561.103846549988,17724.733055114746,17802.906410217285,20015.372276306152,5156.104856967926,0.12733228504657745,0.26616528630256653,0.1983899623155594,0.23670443892478943,0.1845146268606186,[0.008 0.008 0.008 0.008],,0.0123154,,21,0.9999998807907104,0.9999713897705078,1.0,1.0
22,1.3862022161483765,3.1843297481536865,4.369444370269775,1.9352222681045532,,5,6556.783744812012,17468.385467529297,17866.002571105957,20190.99645614624,5108.146337985992,0.12721361219882965,0.2615031599998474,0.1841377466917038,0.21521392464637756,0.18418057262897491,[0.008 0.008 0.008 0.008],,0.0119661,,22,1.0000001192092896,0.9999955892562866,0.9999998211860657,1.0
23,1.3480379581451416,2.8740744590759277,4.035236835479736,1.9355539083480835,,5,6543.799821853638,17395.649530410767,18022.99840927124,20049.14902114868,5113.999889373779,0.1306881308555603,0.26062119007110596,0.18597100675106049,0.24315965175628662,0.16252294182777405,[0.008 0.008 0.008 0.008],,0.0116168,,23,1.000000238418579,0.9999817609786987,0.9999998807907104,0.9999999403953552
24,1.3671766519546509,3.0462400913238525,4.024628162384033,1.7936770915985107,,5,6545.796369552612,17262.823831558228,18027.48406982422,20218.15842819214,5100.460261821747,0.12441077828407288,0.25006189942359924,0.17754247784614563,0.2468378245830536,0.1927403211593628,[0.008 0.008 0.008 0.008],,0.011267500000000001,,24,1.0000001192092896,0.9999998807907104,0.9999911189079285,1.0
25,1.3861831426620483,2.9184775352478027,3.8361241817474365,1.469944953918457,,5,6534.701276779175,17198.250831604004,18255.155799865723,20318.622268676758,5084.02043056488,0.12961237132549286,0.2574302554130554,0.18262380361557007,0.2470957338809967,0.16191208362579346,[0.008 0.008 0.008 0.008],,0.010918200000000001,,25,1.000000238418579,1.000000238418579,0.9999986886978149,1.0
26,1.3803532123565674,3.06671142578125,4.602292537689209,1.8737306594848633,,5,6527.237033843994,16977.356801986694,18312.21368789673,20298.43888092041,5113.725218772888,0.1311771720647812,0.2480146735906601,0.17650006711483002,0.23553799092769623,0.19224898517131805,[0.008 0.008 0.008 0.008],,0.0105689,,26,0.9999997019767761,0.9999996423721313,0.9999999403953552,1.0
27,1.3910646438598633,2.823087692260742,4.0311970710754395,2.016439914703369,,5,6531.663437843323,16829.41095161438,18297.292240142822,20423.392169952393,5105.051860809326,0.12678208947181702,0.24760089814662933,0.17433948814868927,0.24365253746509552,0.14465180039405823,[0.007 0.007 0.007 0.007],,0.0102196,,27,0.9999999403953552,1.0,1.0000001192092896,1.0
28,1.3283631801605225,2.7333297729492188,3.6313037872314453,1.6805588006973267,,5,6542.293698310852,16447.62802505493,18403.261756896973,20449.660453796387,5167.807289123535,0.13054630160331726,0.23420654237270355,0.18366841971874237,0.24666337668895721,0.18836897611618042,[0.007 0.007 0.007 0.007],,0.01,,28,1.0000001192092896,0.9999664425849915,1.0000001192092896,1.0
29,1.3136705160140991,2.8352160453796387,3.286302089691162,1.7534770965576172,,5,6531.49644947052,16377.112850189209,18512.972846984863,20444.03277206421,5130.001805305481,0.13228671252727509,0.2417311817407608,0.18521229922771454,0.24861522018909454,0.15993766486644745,[0.007 0.007 0.007 0.007],,0.01,,29,1.0,0.9999970197677612,1.0,0.9999999403953552
